site,taxon,max_width_cm
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,4
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SINT,10
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,3
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,MCAV,5
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,MCAV,1
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,MCAV,3
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SINT,5
IN-101-CP,MCAV,3
IN-101-CP,SIDE,1
IN-101-CP,DSTO,2
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,2
IN-101-CP,SIDE,3
IN-101-CP,MCAV,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,DSTO,4
IN-101-CP,SINT,5
IN-101-CP,SINT,12
IN-101-CP,SIDE,2
IN-101-CP,SINT,3
IN-101-CP,SIDE,1
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,SINT,6
IN-101-CP,SIDE,3
IN-101-CP,SIDE,2
IN-101-CP,SINT,4
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-101-CP,SIDE,2
IN-101-CP,SIDE,1
IN-101-CP,SIDE,1
IN-102-CP,DSTO,4
IN-102-CP,MCAV,36
IN-102-CP,DSTO,4
IN-102-CP,SIDE,2
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SSID,6
IN-102-CP,PAST,1
IN-102-CP,MCAV,3
IN-102-CP,SIDE,1
IN-102-CP,SIDE,2
IN-102-CP,SIDE,2
IN-102-CP,SIDE,2
IN-102-CP,SIDE,1
IN-102-CP,SIDE,2
IN-102-CP,SIDE,3
IN-102-CP,SIDE,3
IN-102-CP,SIDE,3
IN-102-CP,SIDE,2
IN-102-CP,SIDE,1
IN-102-CP,SBOU,4
IN-102-CP,SIDE,3
IN-102-CP,SIDE,2
IN-102-CP,SIDE,3
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,2
IN-102-CP,SIDE,1
IN-102-CP,SIDE,3
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SINT,6
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,2
IN-102-CP,SIDE,1
IN-102-CP,SIDE,2
IN-102-CP,SIDE,2
IN-102-CP,DSTO,2
IN-102-CP,SIDE,2
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-102-CP,SIDE,1
IN-103-AR,PAST,7
IN-103-AR,SSID,10
IN-103-AR,SIDE,2
IN-103-AR,SIDE,1
IN-103-AR,MCAV,1
IN-103-AR,MCAV,1
IN-103-AR,SIDE,3
IN-103-AR,MCAV,2
IN-103-AR,SIDE,2
IN-103-AR,SIDE,1
IN-103-AR,SRAD,4
IN-103-AR,SRAD,5
IN-103-AR,SIDE,2
IN-103-AR,MCAV,1
IN-103-AR,SIDE,1
IN-103-AR,SIDE,1
IN-103-AR,SIDE,1
IN-103-AR,SIDE,2
IN-103-AR,SIDE,1
IN-103-AR,SIDE,1
IN-103-AR,SIDE,1
IN-103-AR,PAST,8
IN-103-AR,SINT,11
IN-103-AR,SRAD,4
IN-103-AR,MCAV,1
IN-103-AR,PSTR,1
IN-103-AR,PAST,7
IN-103-AR,DSTO,3
IN-103-AR,DSTO,2
IN-103-AR,MCAV,2
IN-103-AR,SIDE,2
IN-103-AR,SIDE,2
IN-103-AR,SIDE,2
IN-103-AR,PPOR,5
IN-103-AR,PSTR,3
IN-103-AR,SIDE,2
IN-103-AR,SIDE,3
IN-103-AR,SIDE,3
IN-103-AR,SIDE,2
IN-103-AR,MCAV,2
IN-103-AR,SIDE,1
IN-103-AR,SIDE,3
IN-103-AR,DSTO,2
IN-103-AR,SSID,11
IN-103-AR,SIDE,2
IN-103-AR,SIDE,1
IN-103-AR,SSID,13
IN-103-AR,SSID,5
IN-103-AR,SRAD,4
IN-103-AR,SIDE,1
IN-103-AR,SINT,5
IN-104-CP,PAST,5
IN-104-CP,SIDE,2
IN-104-CP,SSID,32
IN-104-CP,PAST,5
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-104-CP,SIDE,3
IN-104-CP,PAST,8
IN-104-CP,MCAV,3
IN-104-CP,PAST,8
IN-104-CP,DSTO,5
IN-104-CP,MCAV,6
IN-104-CP,SINT,6
IN-104-CP,SIDE,1
IN-104-CP,SIDE,1
IN-104-CP,SIDE,1
IN-104-CP,SIDE,2
IN-104-CP,DSTO,3
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-104-CP,SIDE,3
IN-104-CP,SIDE,4
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-104-CP,SINT,21
IN-104-CP,SIDE,6
IN-104-CP,SIDE,1
IN-104-CP,SIDE,2
IN-104-CP,SIDE,1
IN-104-CP,SIDE,1
IN-104-CP,SIDE,1
IN-104-CP,SIDE,2
IN-104-CP,SIDE,1
IN-104-CP,SIDE,2
IN-104-CP,SIDE,3
IN-104-CP,SIDE,3
IN-104-CP,SIDE,1
IN-104-CP,SIDE,2
IN-104-CP,MCAV,3
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-104-CP,MCAV,3
IN-104-CP,SBOU,5
IN-104-CP,SIDE,1
IN-104-CP,SIDE,3
IN-104-CP,SIDE,2
IN-104-CP,SIDE,2
IN-105-AR,SSID,11
IN-105-AR,MCAV,2
IN-105-AR,PAST,3
IN-105-AR,PPOR,4
IN-105-AR,SSID,4
IN-105-AR,SIDE,1
IN-105-AR,SIDE,2
IN-105-AR,SRAD,4
IN-105-AR,PAST,14
IN-105-AR,SIDE,2
IN-105-AR,SIDE,1
IN-105-AR,SRAD,4
IN-105-AR,SIDE,1
IN-105-AR,SIDE,2
IN-105-AR,SIDE,1
IN-105-AR,PAST,1
IN-105-AR,SIDE,1
IN-105-AR,SIDE,2
IN-105-AR,SIDE,2
IN-105-AR,SIDE,2
IN-105-AR,PAST,1
IN-105-AR,SIDE,1
IN-105-AR,SIDE,2
IN-105-AR,PAST,5
IN-105-AR,PAST,7
IN-105-AR,MCAV,1
IN-105-AR,SIDE,1
IN-105-AR,SIDE,3
IN-105-AR,SIDE,2
IN-105-AR,SIDE,3
IN-105-AR,SSID,7
IN-105-AR,SSID,5
IN-105-AR,SIDE,2
IN-105-AR,SIDE,2
IN-105-AR,SIDE,1
IN-105-AR,SIDE,1
IN-105-AR,SIDE,1
IN-105-AR,SIDE,2
IN-105-AR,PAST,6
IN-105-AR,DSTO,1
IN-105-AR,SSID,7
IN-105-AR,PAST,2
IN-105-AR,SIDE,1
IN-105-AR,SIDE,1
IN-105-AR,SIDE,3
IN-105-AR,SIDE,1
IN-105-AR,SIDE,2
IN-105-AR,PAST,8
IN-105-AR,PSTR,4
IN-105-AR,SIDE,2
IN-105-AR,PAST,5
IN-105-AR,SINT,5
IN-105-AR,SIDE,1
IN-105-AR,MCAV,3
IN-105-AR,SSID,5
IN-105-AR,PAST,9
IN-105-AR,MCAV,2
IN-105-AR,DSTO,3
IN-105-AR,SBOU,1
IN-105-AR,SIDE,2
IN-105-AR,PPOR,5
IN-105-AR,SIDE,1
IN-105-AR,SSID,4
IN-105-AR,PAST,4
IN-105-AR,SIDE,3
IN-105-AR,MCAV,2
IN-105-AR,SSID,4
IN-105-AR,SIDE,3
IN-105-AR,MCAV,2
IN-105-AR,PAST,14
IN-105-AR,SIDE,2
IN-105-AR,SIDE,2
IN-105-AR,SSID,4
IN-105-AR,SSID,6
IN-105-AR,SSID,5
IN-105-AR,SSID,6
IN-105-AR,SIDE,1
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,SSID,4
IN-106-AR,SRAD,4
IN-106-AR,SIDE,3
IN-106-AR,SINT,3
IN-106-AR,SRAD,5
IN-106-AR,SIDE,3
IN-106-AR,PAST,6
IN-106-AR,SSID,5
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,SSID,6
IN-106-AR,SIDE,3
IN-106-AR,SIDE,3
IN-106-AR,PPOR,6
IN-106-AR,SIDE,3
IN-106-AR,SSID,6
IN-106-AR,MMEA,3
IN-106-AR,MCAV,3
IN-106-AR,PAST,11
IN-106-AR,SIDE,3
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,SIDE,2
IN-106-AR,SIDE,2
IN-106-AR,SRAD,4
IN-106-AR,SIDE,1
IN-106-AR,SIDE,3
IN-106-AR,SIDE,3
IN-106-AR,SIDE,3
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,DSTO,6
IN-106-AR,SIDE,3
IN-106-AR,MCAV,2
IN-106-AR,SIDE,1
IN-106-AR,SSID,7
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,SIDE,2
IN-106-AR,SIDE,3
IN-106-AR,SIDE,2
IN-106-AR,SIDE,2
IN-106-AR,SIDE,2
IN-106-AR,SSID,4
IN-106-AR,MMEA,2
IN-106-AR,SRAD,4
IN-106-AR,SIDE,2
IN-106-AR,SIDE,2
IN-106-AR,PAST,12
IN-106-AR,PAST,4
IN-106-AR,SIDE,2
IN-106-AR,SIDE,3
IN-106-AR,SSID,5
IN-106-AR,PAST,6
IN-106-AR,SIDE,2
IN-106-AR,PPOR,4
IN-106-AR,SRAD,4
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,MCAV,2
IN-106-AR,SIDE,1
IN-106-AR,SRAD,4
IN-106-AR,SIDE,3
IN-106-AR,SIDE,3
IN-106-AR,SIDE,1
IN-106-AR,SIDE,2
IN-106-AR,DSTO,4
IN-107-AR,SIDE,2
IN-107-AR,PAST,3
IN-107-AR,SIDE,1
IN-107-AR,SIDE,2
IN-107-AR,PPOR,5
IN-107-AR,SIDE,3
IN-107-AR,SIDE,1
IN-107-AR,SIDE,1
IN-107-AR,SIDE,1
IN-107-AR,PPOR,3
IN-107-AR,PAST,8
IN-107-AR,PPOR,5
IN-107-AR,PAST,12
IN-107-AR,SRAD,5
IN-107-AR,SIDE,2
IN-107-AR,PAST,5
IN-107-AR,DSTO,4
IN-107-AR,PAST,10
IN-107-AR,PCLI,3
IN-107-AR,PAST,15
IN-107-AR,MCAV,3
IN-107-AR,PAST,8
IN-107-AR,PAST,6
IN-107-AR,PAST,12
IN-107-AR,SIDE,3
IN-107-AR,SIDE,1
IN-107-AR,SSID,10
IN-107-AR,SSID,12
IN-107-AR,SIDE,3
IN-107-AR,SIDE,1
IN-107-AR,SIDE,2
IN-107-AR,SIDE,2
IN-107-AR,PAST,7
IN-107-AR,SSID,7
IN-107-AR,SIDE,2
IN-107-AR,PAST,6
IN-107-AR,SIDE,1
IN-107-AR,SIDE,1
IN-107-AR,PAST,2
IN-107-AR,SIDE,2
IN-107-AR,SIDE,3
IN-107-AR,PAST,4
IN-107-AR,SIDE,1
IN-107-AR,PAST,8
IN-107-AR,SSID,8
IN-107-AR,MCAV,3
IN-107-AR,SIDE,1
IN-107-AR,MCAV,2
IN-107-AR,PAST,8
IN-107-AR,PAST,5
IN-107-AR,SIDE,1
IN-107-AR,SIDE,2
IN-107-AR,SIDE,2
IN-107-AR,MCAV,2
IN-107-AR,PPOR,2
IN-107-AR,SIDE,2
IN-107-AR,PAST,4
IN-107-AR,SIDE,1
IN-107-AR,SIDE,2
IN-107-AR,SIDE,2
IN-107-AR,SIDE,1
IN-107-AR,MCAV,3
IN-107-AR,SSID,10
IN-107-AR,PSTR,3
IN-107-AR,PAST,4
IN-107-AR,MCAV,3
IN-107-AR,SIDE,2
IN-107-AR,SINT,9
IN-107-AR,PAST,7
IN-107-AR,SIDE,2
IN-107-AR,SIDE,1
IN-107-AR,SIDE,1
IN-107-AR,SSID,5
IN-108-AR,MCAV,2
IN-108-AR,PPOR,5
IN-108-AR,PAST,7
IN-108-AR,SIDE,2
IN-108-AR,SIDE,1
IN-108-AR,SINT,1
IN-108-AR,DSTO,4
IN-108-AR,MCAV,5
IN-108-AR,DSTO,1
IN-108-AR,SIDE,3
IN-108-AR,SIDE,2
IN-108-AR,PAST,5
IN-108-AR,DSTO,4
IN-108-AR,PAST,2
IN-108-AR,PAST,2
IN-108-AR,SIDE,1
IN-108-AR,PAST,4
IN-108-AR,SRAD,4
IN-108-AR,PAST,8
IN-108-AR,SIDE,2
IN-108-AR,SSID,6
IN-108-AR,PAST,11
IN-108-AR,SIDE,1
IN-108-AR,DSTO,3
IN-108-AR,SIDE,1
IN-108-AR,SIDE,1
IN-108-AR,SIDE,1
IN-108-AR,SIDE,2
IN-108-AR,SSID,4
IN-108-AR,SSID,6
IN-108-AR,MCAV,1
IN-108-AR,SIDE,1
IN-108-AR,SIDE,2
IN-108-AR,SIDE,3
IN-108-AR,SIDE,1
IN-108-AR,SIDE,1
IN-108-AR,SIDE,1
IN-108-AR,SSID,6
IN-108-AR,SIDE,3
IN-108-AR,PAST,1
IN-108-AR,SIDE,3
IN-108-AR,SIDE,1
IN-108-AR,SSID,8
IN-108-AR,PAST,10
IN-108-AR,SSID,4
IN-108-AR,SSID,4
IN-108-AR,SIDE,1
IN-108-AR,SIDE,2
IN-108-AR,SIDE,3
IN-108-AR,PAST,6
IN-108-AR,SBOU,7
IN-108-AR,PAST,11
IN-108-AR,SIDE,1
IN-108-AR,PAST,17
IN-108-AR,SIDE,3
IN-108-AR,SIDE,1
IN-108-AR,SSID,6
IN-108-AR,SIDE,3
IN-108-AR,SIDE,1
IN-108-AR,SIDE,2
IN-108-AR,SSID,12
IN-108-AR,SRAD,6
IN-108-AR,PAST,4
IN-108-AR,SIDE,1
IN-108-AR,SIDE,1
IN-108-AR,SSID,4
IN-108-AR,SIDE,2
IN-108-AR,SSID,8
IN-108-AR,SIDE,1
IN-108-AR,SSID,7
IN-108-AR,SIDE,1
IN-108-AR,SIDE,2
IN-108-AR,PPOR,6
IN-108-AR,SRAD,4
IN-108-AR,MCAV,4
IN-108-AR,SIDE,1
IN-108-AR,SIDE,1
IN-108-AR,PAST,13
IN-108-AR,PAST,16
IN-108-AR,SIDE,2
IN-108-AR,SIDE,3
IN-108-AR,MCAV,3
IN-108-AR,SIDE,2
IN-108-AR,PAST,12
IN-108-AR,SIDE,2
IN-108-AR,SIDE,3
IN-108-AR,PAST,11
IN-108-AR,SSID,5
IN-108-AR,SIDE,1
IN-108-AR,SIDE,2
IN-108-AR,SIDE,3
IN-108-AR,PAST,9
IN-108-AR,PAST,8
IN-108-AR,PPOR,5
IN-108-AR,SIDE,2
IN-108-AR,PPOR,8
IN-108-AR,MCAV,2
IN-109-AR,SIDE,2
IN-109-AR,MCAV,2
IN-109-AR,SIDE,2
IN-109-AR,SIDE,2
IN-109-AR,SRAD,4
IN-109-AR,SBOU,2
IN-109-AR,SIDE,2
IN-109-AR,DSTO,2
IN-109-AR,SIDE,3
IN-109-AR,PPOR,4
IN-109-AR,MCAV,2
IN-109-AR,MCAV,2
IN-109-AR,SIDE,1
IN-109-AR,SIDE,3
IN-109-AR,SIDE,2
IN-109-AR,SRAD,4
IN-109-AR,SIDE,3
IN-109-AR,SSID,4
IN-109-AR,SIDE,3
IN-109-AR,SSID,5
IN-109-AR,SIDE,3
IN-109-AR,SIDE,3
IN-109-AR,SIDE,2
IN-109-AR,SIDE,3
IN-109-AR,SIDE,3
IN-109-AR,SIDE,2
IN-109-AR,DSTO,5
IN-109-AR,SSID,5
IN-109-AR,SIDE,2
IN-109-AR,SSID,7
IN-109-AR,MCAV,1
IN-109-AR,SSID,6
IN-109-AR,SSID,4
IN-109-AR,SIDE,2
IN-109-AR,SIDE,2
IN-109-AR,DSTO,3
IN-109-AR,MCAV,3
IN-109-AR,SSID,11
IN-109-AR,PAST,7
IN-109-AR,DSTO,4
IN-110-AR,SIDE,2
IN-110-AR,SIDE,3
IN-110-AR,SIDE,2
IN-110-AR,SIDE,3
IN-110-AR,MCAV,4
IN-110-AR,SRAD,4
IN-110-AR,SIDE,2
IN-110-AR,SIDE,1
IN-110-AR,SIDE,2
IN-110-AR,SIDE,1
IN-110-AR,SSID,6
IN-110-AR,PAST,3
IN-110-AR,MCAV,2
IN-110-AR,SIDE,3
IN-110-AR,SIDE,3
IN-110-AR,SIDE,2
IN-110-AR,SIDE,2
IN-110-AR,SIDE,2
IN-110-AR,MCAV,1
IN-110-AR,SINT,3
IN-110-AR,SINT,2
IN-110-AR,MMEA,3
IN-110-AR,SINT,12
IN-110-AR,SIDE,2
IN-110-AR,SIDE,2
IN-110-AR,SIDE,2
IN-110-AR,SRAD,5
IN-111-AR,SRAD,4
IN-111-AR,PAST,4
IN-111-AR,MCAV,3
IN-111-AR,SRAD,4
IN-111-AR,SIDE,3
IN-111-AR,SSID,5
IN-111-AR,SIDE,3
IN-111-AR,SSID,11
IN-111-AR,MCAV,4
IN-111-AR,MCAV,3
IN-111-AR,MCAV,3
IN-111-AR,PAST,3
IN-111-AR,SSID,4
IN-111-AR,SIDE,1
IN-111-AR,PAST,10
IN-111-AR,PPOR,7
IN-111-AR,PAST,10
IN-111-AR,PAST,11
IN-111-AR,SIDE,2
IN-111-AR,MMEA,3
IN-111-AR,PAST,4
IN-111-AR,MCAV,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,1
IN-111-AR,PAST,5
IN-111-AR,SSID,10
IN-111-AR,SRAD,4
IN-111-AR,PAST,7
IN-111-AR,SIDE,1
IN-111-AR,SSID,9
IN-111-AR,PAST,11
IN-111-AR,SRAD,4
IN-111-AR,SSID,10
IN-111-AR,OFAV,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,1
IN-111-AR,SIDE,1
IN-111-AR,SIDE,1
IN-111-AR,PAST,10
IN-111-AR,SIDE,3
IN-111-AR,MCAV,2
IN-111-AR,SSID,4
IN-111-AR,SIDE,2
IN-111-AR,PAST,9
IN-111-AR,SIDE,1
IN-111-AR,PAST,7
IN-111-AR,PPOR,8
IN-111-AR,SIDE,2
IN-111-AR,SSID,10
IN-111-AR,PAST,9
IN-111-AR,SSID,9
IN-111-AR,SRAD,4
IN-111-AR,SSID,9
IN-111-AR,DSTO,3
IN-111-AR,SSID,8
IN-111-AR,MCAV,1
IN-111-AR,PAST,1
IN-111-AR,SIDE,2
IN-111-AR,SIDE,1
IN-111-AR,SIDE,2
IN-111-AR,PPOR,2
IN-111-AR,PPOR,3
IN-111-AR,PPOR,3
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,DSTO,2
IN-111-AR,MCAV,2
IN-111-AR,SIDE,1
IN-111-AR,MCAV,1
IN-111-AR,SIDE,3
IN-111-AR,SIDE,1
IN-111-AR,PAST,6
IN-111-AR,MCAV,4
IN-111-AR,SRAD,4
IN-111-AR,PAST,7
IN-111-AR,PAST,3
IN-111-AR,PAST,2
IN-111-AR,PAST,2
IN-111-AR,SIDE,1
IN-111-AR,SIDE,3
IN-111-AR,SINT,7
IN-111-AR,DSTO,2
IN-111-AR,PAST,10
IN-111-AR,SIDE,1
IN-111-AR,SIDE,1
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,DSTO,1
IN-111-AR,SIDE,3
IN-111-AR,SIDE,2
IN-111-AR,SSID,6
IN-111-AR,DSTO,3
IN-111-AR,DSTO,1
IN-111-AR,MCAV,1
IN-111-AR,SIDE,3
IN-111-AR,SIDE,1
IN-111-AR,SIDE,1
IN-111-AR,SSID,4
IN-111-AR,SIDE,1
IN-111-AR,PAST,5
IN-111-AR,PAST,7
IN-111-AR,SIDE,1
IN-111-AR,PAST,10
IN-111-AR,SINT,11
IN-111-AR,SIDE,1
IN-111-AR,SIDE,1
IN-111-AR,SIDE,2
IN-111-AR,SINT,2
IN-111-AR,PSTR,4
IN-111-AR,SIDE,1
IN-111-AR,SIDE,2
IN-111-AR,PAST,2
IN-111-AR,SSID,8
IN-111-AR,SIDE,3
IN-111-AR,SIDE,2
IN-111-AR,SIDE,1
IN-111-AR,MCAV,1
IN-111-AR,SIDE,1
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,2
IN-111-AR,SIDE,1
IN-111-AR,SIDE,2
IN-112-LR,SIDE,1
IN-112-LR,SIDE,1
IN-112-LR,SIDE,2
IN-112-LR,AAGA,7
IN-112-LR,SSID,15
IN-112-LR,SSID,7
IN-112-LR,SSID,4
IN-112-LR,SIDE,1
IN-112-LR,PSTR,1
IN-112-LR,SSID,8
IN-112-LR,PPOR,5
IN-112-LR,SSID,8
IN-112-LR,PPOR,5
IN-112-LR,PPOR,7
IN-112-LR,MDEC,22
IN-112-LR,SIDE,2
IN-112-LR,SIDE,1
IN-112-LR,SIDE,1
IN-112-LR,SIDE,1
IN-112-LR,SIDE,2
IN-112-LR,SIDE,3
IN-112-LR,MCAV,18
IN-112-LR,MCAV,4
IN-112-LR,SIDE,2
IN-112-LR,MCAV,1
IN-112-LR,MCAV,3
IN-112-LR,SBOU,10
IN-112-LR,SIDE,3
IN-112-LR,PPOR,3
IN-112-LR,SIDE,2
IN-112-LR,SIDE,1
IN-112-LR,SIDE,1
IN-112-LR,SIDE,3
IN-112-LR,SSID,4
IN-112-LR,MCAV,1
IN-112-LR,SINT,3
IN-112-LR,SSID,11
IN-112-LR,SIDE,2
IN-112-LR,PSTR,2
IN-112-LR,SIDE,1
IN-112-LR,MCAV,1
IN-112-LR,SSID,6
IN-112-LR,SIDE,3
IN-112-LR,SIDE,3
IN-112-LR,PAST,11
IN-112-LR,SSID,7
IN-112-LR,SIDE,2
IN-112-LR,SIDE,1
IN-112-LR,SINT,6
IN-112-LR,SIDE,2
IN-112-LR,MCAV,4
IN-112-LR,SBOU,8
IN-112-LR,MCAV,2
IN-112-LR,SIDE,3
IN-112-LR,PPOR,3
IN-112-LR,SIDE,3
IN-112-LR,SSID,7
IN-112-LR,SSID,7
IN-112-LR,MCAV,2
IN-112-LR,EFAS,1
IN-112-LR,SSID,12
IN-112-LR,SSID,4
IN-112-LR,MARE,3
IN-112-LR,SINT,9
IN-112-LR,SINT,12
IN-112-LR,SINT,5
IN-113-LR,SIDE,2
IN-113-LR,SIDE,2
IN-113-LR,SSID,4
IN-113-LR,DSTO,2
IN-113-LR,MCAV,4
IN-113-LR,SIDE,1
IN-113-LR,SSID,6
IN-113-LR,SSID,12
IN-113-LR,MMEA,4
IN-113-LR,MCAV,3
IN-113-LR,SSID,11
IN-113-LR,SIDE,1
IN-113-LR,SIDE,2
IN-113-LR,SIDE,3
IN-113-LR,SIDE,2
IN-113-LR,SIDE,3
IN-113-LR,SIDE,3
IN-113-LR,SSID,8
IN-113-LR,SSID,6
IN-113-LR,AAGA,4
IN-113-LR,AAGA,2
IN-113-LR,SIDE,1
IN-113-LR,SINT,8
IN-113-LR,PAST,5
IN-113-LR,SIDE,2
IN-113-LR,SRAD,5
IN-113-LR,SINT,6
IN-113-LR,SIDE,3
IN-113-LR,MCAV,3
IN-113-LR,SIDE,2
IN-113-LR,SIDE,3
IN-113-LR,SIDE,1
IN-113-LR,SSID,4
IN-113-LR,SINT,5
IN-113-LR,SSID,5
IN-113-LR,MCAV,2
IN-113-LR,SIDE,1
IN-113-LR,SSID,12
IN-113-LR,MCAV,2
IN-113-LR,SIDE,2
IN-113-LR,SIDE,1
IN-113-LR,SIDE,2
IN-113-LR,SIDE,2
IN-113-LR,SIDE,2
IN-113-LR,MCAV,11
IN-113-LR,SIDE,2
IN-113-LR,SIDE,2
IN-113-LR,SIDE,2
IN-113-LR,SIDE,2
IN-113-LR,SIDE,3
IN-113-LR,SIDE,1
IN-113-LR,SIDE,2
IN-113-LR,SSID,6
IN-113-LR,MCAV,2
IN-113-LR,MCAV,4
IN-113-LR,SINT,6
IN-113-LR,SINT,20
IN-113-LR,SSID,4
IN-113-LR,SIDE,2
IN-113-LR,MCAV,2
IN-113-LR,SINT,4
IN-113-LR,DSTO,3
IN-113-LR,SIDE,2
IN-113-LR,SIDE,3
IN-113-LR,SIDE,2
IN-113-LR,MCAV,2
IN-113-LR,SSID,7
IN-113-LR,PAST,14
IN-113-LR,SIDE,1
IN-113-LR,SIDE,1
IN-113-LR,SSID,4
IN-113-LR,SRAD,4
IN-113-LR,SRAD,4
IN-113-LR,SINT,6
IN-113-LR,SIDE,3
IN-113-LR,MCAV,3
IN-113-LR,DSTO,4
IN-113-LR,SSID,8
IN-113-LR,PAST,4
IN-113-LR,SIDE,3
IN-113-LR,SSID,14
IN-113-LR,SSID,4
IN-113-LR,PPOR,4
IN-114-LR,PAST,5
IN-114-LR,PAST,15
IN-114-LR,SSID,6
IN-114-LR,MCAV,3
IN-114-LR,SINT,11
IN-114-LR,SIDE,2
IN-114-LR,SINT,16
IN-114-LR,SIDE,1
IN-114-LR,SIDE,2
IN-114-LR,SINT,3
IN-114-LR,SINT,5
IN-114-LR,SINT,5
IN-114-LR,PAST,14
IN-114-LR,SINT,10
IN-114-LR,SINT,5
IN-114-LR,PPOR,4
IN-114-LR,MCAV,3
IN-114-LR,SINT,6
IN-114-LR,MCAV,4
IN-114-LR,PAST,3
IN-114-LR,DSTO,6
IN-114-LR,SRAD,4
IN-114-LR,PAST,6
IN-114-LR,SSID,6
IN-114-LR,SIDE,1
IN-114-LR,SINT,9
IN-114-LR,SSID,6
IN-114-LR,SSID,5
IN-114-LR,AAGA,7
IN-114-LR,PAST,7
IN-115-LR,SIDE,3
IN-115-LR,SIDE,3
IN-115-LR,SIDE,3
IN-115-LR,MCAV,3
IN-115-LR,SIDE,2
IN-115-LR,SIDE,2
IN-115-LR,SSID,11
IN-115-LR,PAST,5
IN-115-LR,SIDE,2
IN-115-LR,PAST,5
IN-115-LR,MCAV,10
IN-115-LR,SINT,8
IN-115-LR,SIDE,3
IN-115-LR,SINT,4
IN-115-LR,SIDE,1
IN-115-LR,MCAV,3
IN-115-LR,SSID,8
IN-115-LR,SIDE,2
IN-115-LR,SSID,8
IN-115-LR,MMEA,3
IN-115-LR,SINT,5
IN-115-LR,SINT,3
IN-115-LR,SSID,13
IN-115-LR,PAST,5
IN-115-LR,PAST,8
IN-115-LR,SIDE,3
IN-115-LR,SSID,12
IN-115-LR,SIDE,3
IN-115-LR,SSID,7
IN-115-LR,DSTO,5
IN-115-LR,SSID,13
IN-115-LR,SSID,5
IN-115-LR,SSID,12
IN-115-LR,SSID,6
IN-115-LR,SINT,8
IN-115-LR,SIDE,2
IN-115-LR,SIDE,3
IN-115-LR,SRAD,5
IN-115-LR,SIDE,2
IN-115-LR,PPOR,3
