site,taxon,class,n
CPS N-3,SOLE,>4cm,0
CPS N-4,ACER,<4cm,0
CPS N-4,ACER,>4cm,0
CPS N-4,AGAR,<4cm,0
CPS N-4,AGAR,>4cm,1
CPS N-4,DSTO,>4cm,0
CPS N-4,EFAS,>4cm,0
CPS N-4,FAVI,<4cm,0
CPS N-4,FAVI,>4cm,0
CPS N-4,FFRA,>4cm,0
CPS N-4,HCUC,<4cm,0
CPS N-4,HCUC,>4cm,0
CPS N-4,MADR,<4cm,3
CPS N-4,MADR,>4cm,6
CPS N-4,MCAV,<4cm,0
CPS N-4,MCAV,>4cm,1
CPS N-4,MEAN,<4cm,0
CPS N-4,MMEA,>4cm,0
CPS N-4,MUSS,<4cm,4
CPS N-4,MYCE,>4cm,1
CPS N-4,ORBI,<4cm,0
CPS N-4,ORBI,>4cm,0
CPS N-4,OROB,<4cm,0
CPS N-4,OROB,>4cm,0
CPS N-4,PAME,<4cm,0
CPS N-4,PAME,>4cm,0
CPS N-4,PORI,<4cm,0
CPS N-4,PORI,>4cm,0
CPS N-4,SCOL,>4cm,0
CPS N-4,SIDE,<4cm,0
CPS N-4,SIDE,>4cm,0
CPS N-4,SINT,<4cm,0
CPS N-4,SINT,>4cm,0
CPS N-4,SOLE,<4cm,0
CPS N-4,SOLE,>4cm,0
CPSN-1,ACER,<4cm,0
CPSN-1,ACER,>4cm,0
CPSN-1,AGAR,<4cm,0
CPSN-1,AGAR,>4cm,2
CPSN-1,DSTO,>4cm,1
CPSN-1,EFAS,>4cm,0
CPSN-1,FAVI,<4cm,0
CPSN-1,FAVI,>4cm,0
CPSN-1,FFRA,>4cm,0
CPSN-1,HCUC,<4cm,0
CPSN-1,HCUC,>4cm,0
CPSN-1,MADR,<4cm,0
CPSN-1,MADR,>4cm,0
CPSN-1,MCAV,<4cm,0
CPSN-1,MCAV,>4cm,1
CPSN-1,MEAN,<4cm,0
CPSN-1,MMEA,>4cm,0
CPSN-1,MUSS,<4cm,0
CPSN-1,MYCE,>4cm,0
CPSN-1,ORBI,<4cm,0
CPSN-1,ORBI,>4cm,0
CPSN-1,OROB,<4cm,0
CPSN-1,OROB,>4cm,0
CPSN-1,PAME,<4cm,0
CPSN-1,PAME,>4cm,0
CPSN-1,PORI,<4cm,0
CPSN-1,PORI,>4cm,0
CPSN-1,SCOL,>4cm,0
CPSN-1,SIDE,<4cm,0
CPSN-1,SIDE,>4cm,1
CPSN-1,SINT,<4cm,0
CPSN-1,SINT,>4cm,2
CPSN-1,SOLE,<4cm,0
CPSN-1,SOLE,>4cm,0
CPSN-2,ACER,<4cm,0
CPSN-2,ACER,>4cm,0
CPSN-2,AGAR,<4cm,0
CPSN-2,AGAR,>4cm,0
CPSN-2,DSTO,>4cm,1
CPSN-2,EFAS,>4cm,0
CPSN-2,FAVI,<4cm,0
CPSN-2,FAVI,>4cm,1
CPSN-2,FFRA,>4cm,0
CPSN-2,HCUC,<4cm,0
CPSN-2,HCUC,>4cm,0
CPSN-2,MADR,<4cm,0
CPSN-2,MADR,>4cm,0
CPSN-2,MCAV,<4cm,0
CPSN-2,MCAV,>4cm,2
CPSN-2,MEAN,<4cm,0
CPSN-2,MMEA,>4cm,0
CPSN-2,MUSS,<4cm,0
CPSN-2,MYCE,>4cm,0
CPSN-2,ORBI,<4cm,0
CPSN-2,ORBI,>4cm,0
CPSN-2,OROB,<4cm,0
CPSN-2,OROB,>4cm,0
CPSN-2,PAME,<4cm,0
CPSN-2,PAME,>4cm,0
CPSN-2,PORI,<4cm,0
CPSN-2,PORI,>4cm,1
CPSN-2,SCOL,>4cm,0
CPSN-2,SIDE,<4cm,7
CPSN-2,SIDE,>4cm,2
CPSN-2,SINT,<4cm,0
CPSN-2,SINT,>4cm,1
CPSN-2,SOLE,<4cm,0
CPSN-2,SOLE,>4cm,0
CPSN-3,ACER,<4cm,0
CPSN-3,ACER,>4cm,0
CPSN-3,AGAR,<4cm,0
CPSN-3,AGAR,>4cm,0
CPSN-3,DSTO,>4cm,0
CPSN-3,EFAS,>4cm,0
CPSN-3,FAVI,<4cm,0
CPSN-3,FAVI,>4cm,1
CPSN-3,FFRA,>4cm,0
CPSN-3,HCUC,<4cm,0
CPSN-3,HCUC,>4cm,0
CPSN-3,MADR,<4cm,0
CPSN-3,MADR,>4cm,1
CPSN-3,MCAV,<4cm,0
CPSN-3,MCAV,>4cm,0
CPSN-3,MEAN,<4cm,0
CPSN-3,MMEA,>4cm,0
CPSN-3,MUSS,<4cm,0
CPSN-3,MYCE,>4cm,0
CPSN-3,ORBI,<4cm,0
CPSN-3,ORBI,>4cm,0
CPSN-3,OROB,<4cm,0
CPSN-3,OROB,>4cm,0
CPSN-3,PAME,<4cm,0
CPSN-3,PAME,>4cm,0
CPSN-3,PORI,<4cm,0
CPSN-3,PORI,>4cm,2
CPSN-3,SCOL,>4cm,0
CPSN-3,SIDE,<4cm,0
CPSN-3,SIDE,>4cm,0
CPSN-3,SINT,<4cm,0
CPSN-3,SINT,>4cm,0
CPSN-3,SOLE,<4cm,0
CPSN-3,SOLE,>4cm,0
CPSN-4,ACER,<4cm,0
CPSN-4,ACER,>4cm,0
CPSN-4,AGAR,<4cm,0
CPSN-4,AGAR,>4cm,0
CPSN-4,DSTO,>4cm,0
CPSN-4,EFAS,>4cm,0
CPSN-4,FAVI,<4cm,0
CPSN-4,FAVI,>4cm,0
CPSN-4,FFRA,>4cm,0
CPSN-4,HCUC,<4cm,0
CPSN-4,HCUC,>4cm,0
CPSN-4,MADR,<4cm,0
CPSN-4,MADR,>4cm,0
CPSN-4,MCAV,<4cm,0
CPSN-4,MCAV,>4cm,4
CPSN-4,MEAN,<4cm,0
CPSN-4,MMEA,>4cm,0
CPSN-4,MUSS,<4cm,0
CPSN-4,MYCE,>4cm,0
CPSN-4,ORBI,<4cm,0
CPSN-4,ORBI,>4cm,0
CPSN-4,OROB,<4cm,0
CPSN-4,OROB,>4cm,0
CPSN-4,PAME,<4cm,0
CPSN-4,PAME,>4cm,0
CPSN-4,PORI,<4cm,0
CPSN-4,PORI,>4cm,0
CPSN-4,SCOL,>4cm,0
CPSN-4,SIDE,<4cm,1
CPSN-4,SIDE,>4cm,2
CPSN-4,SINT,<4cm,0
CPSN-4,SINT,>4cm,2
CPSN-4,SOLE,<4cm,0
CPSN-4,SOLE,>4cm,0
CPSSE 1,ACER,<4cm,0
CPSSE 1,ACER,>4cm,0
CPSSE 1,AGAR,<4cm,0
CPSSE 1,AGAR,>4cm,0
CPSSE 1,DSTO,>4cm,1
CPSSE 1,EFAS,>4cm,0
CPSSE 1,FAVI,<4cm,0
CPSSE 1,FAVI,>4cm,0
CPSSE 1,FFRA,>4cm,0
CPSSE 1,HCUC,<4cm,0
CPSSE 1,HCUC,>4cm,0
CPSSE 1,MADR,<4cm,0
CPSSE 1,MADR,>4cm,0
CPSSE 1,MCAV,<4cm,0
CPSSE 1,MCAV,>4cm,0
CPSSE 1,MEAN,<4cm,0
CPSSE 1,MMEA,>4cm,0
CPSSE 1,MUSS,<4cm,0
CPSSE 1,MYCE,>4cm,0
CPSSE 1,ORBI,<4cm,0
CPSSE 1,ORBI,>4cm,0
CPSSE 1,OROB,<4cm,0
CPSSE 1,OROB,>4cm,0
CPSSE 1,PAME,<4cm,0
CPSSE 1,PAME,>4cm,0
CPSSE 1,PORI,<4cm,0
CPSSE 1,PORI,>4cm,0
CPSSE 1,SCOL,>4cm,0
CPSSE 1,SIDE,<4cm,1
CPSSE 1,SIDE,>4cm,1
CPSSE 1,SINT,<4cm,0
CPSSE 1,SINT,>4cm,4
CPSSE 1,SOLE,<4cm,1
CPSSE 1,SOLE,>4cm,0
CPSSE 2,ACER,<4cm,0
CPSSE 2,ACER,>4cm,0
CPSSE 2,AGAR,<4cm,0
CPSSE 2,AGAR,>4cm,0
CPSSE 2,DSTO,>4cm,0
CPSSE 2,EFAS,>4cm,0
CPSSE 2,FAVI,<4cm,0
CPSSE 2,FAVI,>4cm,1
CPSSE 2,FFRA,>4cm,0
CPSSE 2,HCUC,<4cm,0
CPSSE 2,HCUC,>4cm,0
CPSSE 2,MADR,<4cm,0
CPSSE 2,MADR,>4cm,1
CPSSE 2,MCAV,<4cm,1
CPSSE 2,MCAV,>4cm,0
CPSSE 2,MEAN,<4cm,0
CPSSE 2,MMEA,>4cm,0
CPSSE 2,MUSS,<4cm,0
CPSSE 2,MYCE,>4cm,0
CPSSE 2,ORBI,<4cm,0
CPSSE 2,ORBI,>4cm,0
CPSSE 2,OROB,<4cm,0
CPSSE 2,OROB,>4cm,0
CPSSE 2,PAME,<4cm,0
CPSSE 2,PAME,>4cm,0
CPSSE 2,PORI,<4cm,0
CPSSE 2,PORI,>4cm,0
CPSSE 2,SCOL,>4cm,0
CPSSE 2,SIDE,<4cm,0
CPSSE 2,SIDE,>4cm,1
CPSSE 2,SINT,<4cm,1
CPSSE 2,SINT,>4cm,1
CPSSE 2,SOLE,<4cm,0
CPSSE 2,SOLE,>4cm,0
CPSSE 3,ACER,<4cm,0
CPSSE 3,ACER,>4cm,0
CPSSE 3,AGAR,<4cm,0
CPSSE 3,AGAR,>4cm,0
CPSSE 3,DSTO,>4cm,0
CPSSE 3,EFAS,>4cm,0
CPSSE 3,FAVI,<4cm,0
CPSSE 3,FAVI,>4cm,0
CPSSE 3,FFRA,>4cm,0
CPSSE 3,HCUC,<4cm,0
CPSSE 3,HCUC,>4cm,0
CPSSE 3,MADR,<4cm,0
CPSSE 3,MADR,>4cm,2
CPSSE 3,MCAV,<4cm,0
CPSSE 3,MCAV,>4cm,1
CPSSE 3,MEAN,<4cm,0
CPSSE 3,MMEA,>4cm,0
CPSSE 3,MUSS,<4cm,0
CPSSE 3,MYCE,>4cm,0
CPSSE 3,ORBI,<4cm,0
CPSSE 3,ORBI,>4cm,0
CPSSE 3,OROB,<4cm,0
CPSSE 3,OROB,>4cm,0
CPSSE 3,PAME,<4cm,0
CPSSE 3,PAME,>4cm,0
CPSSE 3,PORI,<4cm,0
CPSSE 3,PORI,>4cm,0
CPSSE 3,SCOL,>4cm,0
CPSSE 3,SIDE,<4cm,0
CPSSE 3,SIDE,>4cm,3
CPSSE 3,SINT,<4cm,0
CPSSE 3,SINT,>4cm,1
CPSSE 3,SOLE,<4cm,0
CPSSE 3,SOLE,>4cm,0
CPSSE 4,ACER,<4cm,0
CPSSE 4,ACER,>4cm,0
CPSSE 4,AGAR,<4cm,0
CPSSE 4,AGAR,>4cm,1
CPSSE 4,DSTO,>4cm,0
CPSSE 4,EFAS,>4cm,0
CPSSE 4,FAVI,<4cm,0
CPSSE 4,FAVI,>4cm,0
CPSSE 4,FFRA,>4cm,0
CPSSE 4,HCUC,<4cm,0
CPSSE 4,HCUC,>4cm,0
CPSSE 4,MADR,<4cm,0
CPSSE 4,MADR,>4cm,1
CPSSE 4,MCAV,<4cm,0
CPSSE 4,MCAV,>4cm,1
CPSSE 4,MEAN,<4cm,0
CPSSE 4,MMEA,>4cm,0
CPSSE 4,MUSS,<4cm,0
CPSSE 4,MYCE,>4cm,0
CPSSE 4,ORBI,<4cm,0
CPSSE 4,ORBI,>4cm,0
CPSSE 4,OROB,<4cm,0
CPSSE 4,OROB,>4cm,0
CPSSE 4,PAME,<4cm,0
CPSSE 4,PAME,>4cm,0
CPSSE 4,PORI,<4cm,0
CPSSE 4,PORI,>4cm,0
CPSSE 4,SCOL,>4cm,0
CPSSE 4,SIDE,<4cm,3
CPSSE 4,SIDE,>4cm,2
CPSSE 4,SINT,<4cm,1
CPSSE 4,SINT,>4cm,0
CPSSE 4,SOLE,<4cm,0
CPSSE 4,SOLE,>4cm,0
CPSSE 5,ACER,<4cm,0
CPSSE 5,ACER,>4cm,0
CPSSE 5,AGAR,<4cm,0
CPSSE 5,AGAR,>4cm,4
CPSSE 5,DSTO,>4cm,0
CPSSE 5,EFAS,>4cm,0
CPSSE 5,FAVI,<4cm,0
CPSSE 5,FAVI,>4cm,0
CPSSE 5,FFRA,>4cm,0
CPSSE 5,HCUC,<4cm,0
CPSSE 5,HCUC,>4cm,0
CPSSE 5,MADR,<4cm,0
CPSSE 5,MADR,>4cm,0
CPSSE 5,MCAV,<4cm,3
CPSSE 5,MCAV,>4cm,3
CPSSE 5,MEAN,<4cm,0
CPSSE 5,MMEA,>4cm,0
CPSSE 5,MUSS,<4cm,0
CPSSE 5,MYCE,>4cm,0
CPSSE 5,ORBI,<4cm,0
CPSSE 5,ORBI,>4cm,0
CPSSE 5,OROB,<4cm,0
CPSSE 5,OROB,>4cm,0
CPSSE 5,PAME,<4cm,0
CPSSE 5,PAME,>4cm,0
CPSSE 5,PORI,<4cm,0
CPSSE 5,PORI,>4cm,0
CPSSE 5,SCOL,>4cm,0
CPSSE 5,SIDE,<4cm,0
CPSSE 5,SIDE,>4cm,8
CPSSE 5,SINT,<4cm,1
CPSSE 5,SINT,>4cm,5
CPSSE 5,SOLE,<4cm,0
CPSSE 5,SOLE,>4cm,0
CPSSE 6,ACER,<4cm,0
CPSSE 6,ACER,>4cm,0
CPSSE 6,AGAR,<4cm,0
CPSSE 6,AGAR,>4cm,1
CPSSE 6,DSTO,>4cm,1
CPSSE 6,EFAS,>4cm,0
CPSSE 6,FAVI,<4cm,0
CPSSE 6,FAVI,>4cm,0
CPSSE 6,FFRA,>4cm,0
CPSSE 6,HCUC,<4cm,0
CPSSE 6,HCUC,>4cm,0
CPSSE 6,MADR,<4cm,0
CPSSE 6,MADR,>4cm,4
CPSSE 6,MCAV,<4cm,0
CPSSE 6,MCAV,>4cm,1
CPSSE 6,MEAN,<4cm,0
CPSSE 6,MMEA,>4cm,0
CPSSE 6,MUSS,<4cm,0
CPSSE 6,MYCE,>4cm,0
CPSSE 6,ORBI,<4cm,0
CPSSE 6,ORBI,>4cm,0
CPSSE 6,OROB,<4cm,0
CPSSE 6,OROB,>4cm,0
CPSSE 6,PAME,<4cm,0
CPSSE 6,PAME,>4cm,0
CPSSE 6,PORI,<4cm,0
CPSSE 6,PORI,>4cm,2
CPSSE 6,SCOL,>4cm,0
CPSSE 6,SIDE,<4cm,2
CPSSE 6,SIDE,>4cm,3
CPSSE 6,SINT,<4cm,0
CPSSE 6,SINT,>4cm,7
CPSSE 6,SOLE,<4cm,0
CPSSE 6,SOLE,>4cm,0
CPSSE 7,ACER,<4cm,0
CPSSE 7,ACER,>4cm,0
CPSSE 7,AGAR,<4cm,1
CPSSE 7,AGAR,>4cm,1
CPSSE 7,DSTO,>4cm,0
CPSSE 7,EFAS,>4cm,0
CPSSE 7,FAVI,<4cm,0
CPSSE 7,FAVI,>4cm,0
CPSSE 7,FFRA,>4cm,0
CPSSE 7,HCUC,<4cm,0
CPSSE 7,HCUC,>4cm,0
CPSSE 7,MADR,<4cm,2
CPSSE 7,MADR,>4cm,8
CPSSE 7,MCAV,<4cm,1
CPSSE 7,MCAV,>4cm,2
CPSSE 7,MEAN,<4cm,0
CPSSE 7,MMEA,>4cm,0
CPSSE 7,MUSS,<4cm,0
CPSSE 7,MYCE,>4cm,0
CPSSE 7,ORBI,<4cm,0
CPSSE 7,ORBI,>4cm,0
CPSSE 7,OROB,<4cm,0
CPSSE 7,OROB,>4cm,0
CPSSE 7,PAME,<4cm,0
CPSSE 7,PAME,>4cm,0
CPSSE 7,PORI,<4cm,0
CPSSE 7,PORI,>4cm,0
CPSSE 7,SCOL,>4cm,0
CPSSE 7,SIDE,<4cm,3
CPSSE 7,SIDE,>4cm,3
CPSSE 7,SINT,<4cm,0
CPSSE 7,SINT,>4cm,0
CPSSE 7,SOLE,<4cm,0
CPSSE 7,SOLE,>4cm,0
CPSSE 8,ACER,<4cm,0
CPSSE 8,ACER,>4cm,0
CPSSE 8,AGAR,<4cm,0
CPSSE 8,AGAR,>4cm,0
CPSSE 8,DSTO,>4cm,0
CPSSE 8,EFAS,>4cm,0
CPSSE 8,FAVI,<4cm,0
CPSSE 8,FAVI,>4cm,0
CPSSE 8,FFRA,>4cm,0
CPSSE 8,HCUC,<4cm,0
CPSSE 8,HCUC,>4cm,0
CPSSE 8,MADR,<4cm,0
CPSSE 8,MADR,>4cm,5
CPSSE 8,MCAV,<4cm,0
CPSSE 8,MCAV,>4cm,0
CPSSE 8,MEAN,<4cm,0
CPSSE 8,MMEA,>4cm,0
CPSSE 8,MUSS,<4cm,0
CPSSE 8,MYCE,>4cm,0
CPSSE 8,ORBI,<4cm,0
CPSSE 8,ORBI,>4cm,0
CPSSE 8,OROB,<4cm,0
CPSSE 8,OROB,>4cm,0
CPSSE 8,PAME,<4cm,0
CPSSE 8,PAME,>4cm,0
CPSSE 8,PORI,<4cm,0
CPSSE 8,PORI,>4cm,0
CPSSE 8,SCOL,>4cm,0
CPSSE 8,SIDE,<4cm,0
CPSSE 8,SIDE,>4cm,2
CPSSE 8,SINT,<4cm,0
CPSSE 8,SINT,>4cm,7
CPSSE 8,SOLE,<4cm,0
CPSSE 8,SOLE,>4cm,0
D-10-a,ACER,<4cm,0
D-10-a,ACER,>4cm,0
D-10-a,AGAR,<4cm,0
D-10-a,AGAR,>4cm,0
D-10-a,DSTO,>4cm,2
D-10-a,EFAS,>4cm,0
D-10-a,FAVI,<4cm,0
D-10-a,FAVI,>4cm,0
D-10-a,FFRA,>4cm,0
D-10-a,HCUC,<4cm,0
D-10-a,HCUC,>4cm,0
D-10-a,MADR,<4cm,0
D-10-a,MADR,>4cm,0
D-10-a,MCAV,<4cm,6
D-10-a,MCAV,>4cm,4
D-10-a,MEAN,<4cm,1
D-10-a,MMEA,>4cm,0
D-10-a,MUSS,<4cm,0
D-10-a,MYCE,>4cm,0
D-10-a,ORBI,<4cm,0
D-10-a,ORBI,>4cm,1
D-10-a,OROB,<4cm,0
D-10-a,OROB,>4cm,0
D-10-a,PAME,<4cm,0
D-10-a,PAME,>4cm,0
D-10-a,PORI,<4cm,7
D-10-a,PORI,>4cm,21
D-10-a,SCOL,>4cm,0
D-10-a,SIDE,<4cm,32
D-10-a,SIDE,>4cm,22
D-10-a,SINT,<4cm,1
D-10-a,SINT,>4cm,6
D-10-a,SOLE,<4cm,0
D-10-a,SOLE,>4cm,1
D-10-b,ACER,<4cm,0
D-10-b,ACER,>4cm,0
D-10-b,AGAR,<4cm,0
D-10-b,AGAR,>4cm,8
D-10-b,DSTO,>4cm,3
D-10-b,EFAS,>4cm,0
D-10-b,FAVI,<4cm,0
D-10-b,FAVI,>4cm,1
D-10-b,FFRA,>4cm,0
D-10-b,HCUC,<4cm,0
D-10-b,HCUC,>4cm,0
D-10-b,MADR,<4cm,0
D-10-b,MADR,>4cm,0
D-10-b,MCAV,<4cm,12
D-10-b,MCAV,>4cm,1
D-10-b,MEAN,<4cm,1
D-10-b,MMEA,>4cm,0
D-10-b,MUSS,<4cm,0
D-10-b,MYCE,>4cm,0
D-10-b,ORBI,<4cm,0
D-10-b,ORBI,>4cm,0
D-10-b,OROB,<4cm,0
D-10-b,OROB,>4cm,0
D-10-b,PAME,<4cm,0
D-10-b,PAME,>4cm,0
D-10-b,PORI,<4cm,15
D-10-b,PORI,>4cm,34
D-10-b,SCOL,>4cm,0
D-10-b,SIDE,<4cm,98
D-10-b,SIDE,>4cm,39
D-10-b,SINT,<4cm,4
D-10-b,SINT,>4cm,13
D-10-b,SOLE,<4cm,0
D-10-b,SOLE,>4cm,3
D-10-c,ACER,<4cm,0
D-10-c,ACER,>4cm,0
D-10-c,AGAR,<4cm,2
D-10-c,AGAR,>4cm,9
D-10-c,DSTO,>4cm,3
D-10-c,EFAS,>4cm,0
D-10-c,FAVI,<4cm,0
D-10-c,FAVI,>4cm,0
D-10-c,FFRA,>4cm,0
D-10-c,HCUC,<4cm,0
D-10-c,HCUC,>4cm,0
D-10-c,MADR,<4cm,0
D-10-c,MADR,>4cm,0
D-10-c,MCAV,<4cm,10
D-10-c,MCAV,>4cm,4
D-10-c,MEAN,<4cm,1
D-10-c,MMEA,>4cm,1
D-10-c,MUSS,<4cm,0
D-10-c,MYCE,>4cm,0
D-10-c,ORBI,<4cm,0
D-10-c,ORBI,>4cm,0
D-10-c,OROB,<4cm,0
D-10-c,OROB,>4cm,0
D-10-c,PAME,<4cm,0
D-10-c,PAME,>4cm,0
D-10-c,PORI,<4cm,26
D-10-c,PORI,>4cm,40
D-10-c,SCOL,>4cm,0
D-10-c,SIDE,<4cm,56
D-10-c,SIDE,>4cm,15
D-10-c,SINT,<4cm,6
D-10-c,SINT,>4cm,5
D-10-c,SOLE,<4cm,0
D-10-c,SOLE,>4cm,0
D-17-a,ACER,<4cm,0
D-17-a,ACER,>4cm,0
D-17-a,AGAR,<4cm,0
D-17-a,AGAR,>4cm,0
D-17-a,DSTO,>4cm,2
D-17-a,EFAS,>4cm,1
D-17-a,FAVI,<4cm,0
D-17-a,FAVI,>4cm,0
D-17-a,FFRA,>4cm,0
D-17-a,HCUC,<4cm,0
D-17-a,HCUC,>4cm,0
D-17-a,MADR,<4cm,0
D-17-a,MADR,>4cm,0
D-17-a,MCAV,<4cm,21
D-17-a,MCAV,>4cm,0
D-17-a,MEAN,<4cm,2
D-17-a,MMEA,>4cm,1
D-17-a,MUSS,<4cm,1
D-17-a,MYCE,>4cm,1
D-17-a,ORBI,<4cm,0
D-17-a,ORBI,>4cm,1
D-17-a,OROB,<4cm,0
D-17-a,OROB,>4cm,0
D-17-a,PAME,<4cm,0
D-17-a,PAME,>4cm,0
D-17-a,PORI,<4cm,8
D-17-a,PORI,>4cm,4
D-17-a,SCOL,>4cm,0
D-17-a,SIDE,<4cm,64
D-17-a,SIDE,>4cm,16
D-17-a,SINT,<4cm,16
D-17-a,SINT,>4cm,8
D-17-a,SOLE,<4cm,0
D-17-a,SOLE,>4cm,0
D-17-b,ACER,<4cm,0
D-17-b,ACER,>4cm,0
D-17-b,AGAR,<4cm,0
D-17-b,AGAR,>4cm,0
D-17-b,DSTO,>4cm,0
D-17-b,EFAS,>4cm,0
D-17-b,FAVI,<4cm,1
D-17-b,FAVI,>4cm,0
D-17-b,FFRA,>4cm,0
D-17-b,HCUC,<4cm,0
D-17-b,HCUC,>4cm,0
D-17-b,MADR,<4cm,0
D-17-b,MADR,>4cm,0
D-17-b,MCAV,<4cm,14
D-17-b,MCAV,>4cm,3
D-17-b,MEAN,<4cm,1
D-17-b,MMEA,>4cm,1
D-17-b,MUSS,<4cm,0
D-17-b,MYCE,>4cm,0
D-17-b,ORBI,<4cm,0
D-17-b,ORBI,>4cm,0
D-17-b,OROB,<4cm,0
D-17-b,OROB,>4cm,0
D-17-b,PAME,<4cm,0
D-17-b,PAME,>4cm,0
D-17-b,PORI,<4cm,6
D-17-b,PORI,>4cm,3
D-17-b,SCOL,>4cm,0
D-17-b,SIDE,<4cm,22
D-17-b,SIDE,>4cm,6
D-17-b,SINT,<4cm,13
D-17-b,SINT,>4cm,7
D-17-b,SOLE,<4cm,0
D-17-b,SOLE,>4cm,0
D-17-c,ACER,<4cm,0
D-17-c,ACER,>4cm,0
D-17-c,AGAR,<4cm,0
D-17-c,AGAR,>4cm,1
D-17-c,DSTO,>4cm,0
D-17-c,EFAS,>4cm,2
D-17-c,FAVI,<4cm,2
D-17-c,FAVI,>4cm,0
D-17-c,FFRA,>4cm,0
D-17-c,HCUC,<4cm,0
D-17-c,HCUC,>4cm,0
D-17-c,MADR,<4cm,0
D-17-c,MADR,>4cm,0
D-17-c,MCAV,<4cm,11
D-17-c,MCAV,>4cm,7
D-17-c,MEAN,<4cm,0
D-17-c,MMEA,>4cm,2
D-17-c,MUSS,<4cm,1
D-17-c,MYCE,>4cm,0
D-17-c,ORBI,<4cm,0
D-17-c,ORBI,>4cm,0
D-17-c,OROB,<4cm,0
D-17-c,OROB,>4cm,0
D-17-c,PAME,<4cm,0
D-17-c,PAME,>4cm,0
D-17-c,PORI,<4cm,6
D-17-c,PORI,>4cm,13
D-17-c,SCOL,>4cm,0
D-17-c,SIDE,<4cm,22
D-17-c,SIDE,>4cm,23
D-17-c,SINT,<4cm,6
D-17-c,SINT,>4cm,9
D-17-c,SOLE,<4cm,0
D-17-c,SOLE,>4cm,0
D-18-a,ACER,<4cm,0
D-18-a,ACER,>4cm,0
D-18-a,AGAR,<4cm,0
D-18-a,AGAR,>4cm,0
D-18-a,DSTO,>4cm,1
D-18-a,EFAS,>4cm,0
D-18-a,FAVI,<4cm,0
D-18-a,FAVI,>4cm,3
D-18-a,FFRA,>4cm,0
D-18-a,HCUC,<4cm,0
D-18-a,HCUC,>4cm,0
D-18-a,MADR,<4cm,0
D-18-a,MADR,>4cm,0
D-18-a,MCAV,<4cm,13
D-18-a,MCAV,>4cm,3
D-18-a,MEAN,<4cm,2
D-18-a,MMEA,>4cm,0
D-18-a,MUSS,<4cm,0
D-18-a,MYCE,>4cm,0
D-18-a,ORBI,<4cm,0
D-18-a,ORBI,>4cm,1
D-18-a,OROB,<4cm,0
D-18-a,OROB,>4cm,0
D-18-a,PAME,<4cm,0
D-18-a,PAME,>4cm,0
D-18-a,PORI,<4cm,10
D-18-a,PORI,>4cm,7
D-18-a,SCOL,>4cm,0
D-18-a,SIDE,<4cm,53
D-18-a,SIDE,>4cm,10
D-18-a,SINT,<4cm,21
D-18-a,SINT,>4cm,14
D-18-a,SOLE,<4cm,0
D-18-a,SOLE,>4cm,0
D-18-b,ACER,<4cm,0
D-18-b,ACER,>4cm,0
D-18-b,AGAR,<4cm,0
D-18-b,AGAR,>4cm,0
D-18-b,DSTO,>4cm,2
D-18-b,EFAS,>4cm,1
D-18-b,FAVI,<4cm,0
D-18-b,FAVI,>4cm,0
D-18-b,FFRA,>4cm,0
D-18-b,HCUC,<4cm,0
D-18-b,HCUC,>4cm,0
D-18-b,MADR,<4cm,0
D-18-b,MADR,>4cm,0
D-18-b,MCAV,<4cm,10
D-18-b,MCAV,>4cm,2
D-18-b,MEAN,<4cm,1
D-18-b,MMEA,>4cm,1
D-18-b,MUSS,<4cm,1
D-18-b,MYCE,>4cm,0
D-18-b,ORBI,<4cm,0
D-18-b,ORBI,>4cm,1
D-18-b,OROB,<4cm,0
D-18-b,OROB,>4cm,0
D-18-b,PAME,<4cm,0
D-18-b,PAME,>4cm,0
D-18-b,PORI,<4cm,2
D-18-b,PORI,>4cm,7
D-18-b,SCOL,>4cm,0
D-18-b,SIDE,<4cm,31
D-18-b,SIDE,>4cm,12
D-18-b,SINT,<4cm,17
D-18-b,SINT,>4cm,10
D-18-b,SOLE,<4cm,0
D-18-b,SOLE,>4cm,1
D-31-b,ACER,<4cm,0
D-31-b,ACER,>4cm,0
D-31-b,AGAR,<4cm,0
D-31-b,AGAR,>4cm,0
D-31-b,DSTO,>4cm,0
D-31-b,EFAS,>4cm,0
D-31-b,FAVI,<4cm,0
D-31-b,FAVI,>4cm,0
D-31-b,FFRA,>4cm,0
D-31-b,HCUC,<4cm,0
D-31-b,HCUC,>4cm,0
D-31-b,MADR,<4cm,0
D-31-b,MADR,>4cm,0
D-31-b,MCAV,<4cm,0
D-31-b,MCAV,>4cm,0
D-31-b,MEAN,<4cm,0
D-31-b,MMEA,>4cm,0
D-31-b,MUSS,<4cm,0
D-31-b,MYCE,>4cm,0
D-31-b,ORBI,<4cm,0
D-31-b,ORBI,>4cm,0
D-31-b,OROB,<4cm,0
D-31-b,OROB,>4cm,0
D-31-b,PAME,<4cm,0
D-31-b,PAME,>4cm,0
D-31-b,PORI,<4cm,6
D-31-b,PORI,>4cm,0
D-31-b,SCOL,>4cm,0
D-31-b,SIDE,<4cm,168
D-31-b,SIDE,>4cm,0
D-31-b,SINT,<4cm,0
D-31-b,SINT,>4cm,0
D-31-b,SOLE,<4cm,2
D-31-b,SOLE,>4cm,2
D-31-c,ACER,<4cm,0
D-31-c,ACER,>4cm,0
D-31-c,AGAR,<4cm,0
