site,taxon,class,n
nb24,AGAR,<4cm,0
nb24,AGAR,>4cm,0
nb24,CNAT,>4cm,0
nb24,DLAB,>4cm,0
nb24,DSTO,>4cm,0
nb24,EFAS,>4cm,0
nb24,FAVI,<4cm,0
nb24,MADR,<4cm,0
nb24,MADR,>4cm,0
nb24,MCAV,<4cm,2
nb24,MCAV,>4cm,0
nb24,MEAN,<4cm,0
nb24,MMEA,>4cm,0
nb24,MUSS,<4cm,0
nb24,MYCE,>4cm,0
nb24,OCUL,<4cm,0
nb24,OCUL,>4cm,0
nb24,ORBI,<4cm,0
nb24,ORBI,>4cm,0
nb24,PCLI,>4cm,0
nb24,PORI,<4cm,0
nb24,PORI,>4cm,0
nb24,PSTR,>4cm,0
nb24,SIDE,<4cm,11
nb24,SIDE,>4cm,0
nb24,SINT,<4cm,8
nb24,SINT,>4cm,3
nb24,SOLE,<4cm,0
nb24,SOLE,>4cm,0
nc1,AGAR,<4cm,0
nc1,AGAR,>4cm,0
nc1,CNAT,>4cm,0
nc1,DLAB,>4cm,0
nc1,DSTO,>4cm,0
nc1,EFAS,>4cm,0
nc1,FAVI,<4cm,0
nc1,MADR,<4cm,0
nc1,MADR,>4cm,0
nc1,MCAV,<4cm,0
nc1,MCAV,>4cm,0
nc1,MEAN,<4cm,0
nc1,MMEA,>4cm,0
nc1,MUSS,<4cm,0
nc1,MYCE,>4cm,0
nc1,OCUL,<4cm,0
nc1,OCUL,>4cm,0
nc1,ORBI,<4cm,0
nc1,ORBI,>4cm,0
nc1,PCLI,>4cm,0
nc1,PORI,<4cm,1
nc1,PORI,>4cm,0
nc1,PSTR,>4cm,0
nc1,SIDE,<4cm,3
nc1,SIDE,>4cm,0
nc1,SINT,<4cm,0
nc1,SINT,>4cm,0
nc1,SOLE,<4cm,0
nc1,SOLE,>4cm,1
nc2,AGAR,<4cm,0
nc2,AGAR,>4cm,0
nc2,CNAT,>4cm,0
nc2,DLAB,>4cm,0
nc2,DSTO,>4cm,0
nc2,EFAS,>4cm,0
nc2,FAVI,<4cm,0
nc2,MADR,<4cm,0
nc2,MADR,>4cm,0
nc2,MCAV,<4cm,0
nc2,MCAV,>4cm,0
nc2,MEAN,<4cm,0
nc2,MMEA,>4cm,0
nc2,MUSS,<4cm,0
nc2,MYCE,>4cm,0
nc2,OCUL,<4cm,0
nc2,OCUL,>4cm,0
nc2,ORBI,<4cm,0
nc2,ORBI,>4cm,0
nc2,PCLI,>4cm,0
nc2,PORI,<4cm,0
nc2,PORI,>4cm,1
nc2,PSTR,>4cm,0
nc2,SIDE,<4cm,3
nc2,SIDE,>4cm,3
nc2,SINT,<4cm,0
nc2,SINT,>4cm,0
nc2,SOLE,<4cm,0
nc2,SOLE,>4cm,0
nc3,AGAR,<4cm,0
nc3,AGAR,>4cm,0
nc3,CNAT,>4cm,0
nc3,DLAB,>4cm,0
nc3,DSTO,>4cm,0
nc3,EFAS,>4cm,0
nc3,FAVI,<4cm,0
nc3,MADR,<4cm,0
nc3,MADR,>4cm,0
nc3,MCAV,<4cm,0
nc3,MCAV,>4cm,0
nc3,MEAN,<4cm,0
nc3,MMEA,>4cm,0
nc3,MUSS,<4cm,0
nc3,MYCE,>4cm,0
nc3,OCUL,<4cm,0
nc3,OCUL,>4cm,0
nc3,ORBI,<4cm,0
nc3,ORBI,>4cm,0
nc3,PCLI,>4cm,0
nc3,PORI,<4cm,0
nc3,PORI,>4cm,1
nc3,PSTR,>4cm,0
nc3,SIDE,<4cm,4
nc3,SIDE,>4cm,0
nc3,SINT,<4cm,0
nc3,SINT,>4cm,0
nc3,SOLE,<4cm,0
nc3,SOLE,>4cm,0
nd1,AGAR,<4cm,0
nd1,AGAR,>4cm,0
nd1,CNAT,>4cm,0
nd1,DLAB,>4cm,0
nd1,DSTO,>4cm,0
nd1,EFAS,>4cm,0
nd1,FAVI,<4cm,0
nd1,MADR,<4cm,0
nd1,MADR,>4cm,0
nd1,MCAV,<4cm,3
nd1,MCAV,>4cm,3
nd1,MEAN,<4cm,1
nd1,MMEA,>4cm,0
nd1,MUSS,<4cm,0
nd1,MYCE,>4cm,0
nd1,OCUL,<4cm,0
nd1,OCUL,>4cm,0
nd1,ORBI,<4cm,0
nd1,ORBI,>4cm,0
nd1,PCLI,>4cm,0
nd1,PORI,<4cm,0
nd1,PORI,>4cm,3
nd1,PSTR,>4cm,0
nd1,SIDE,<4cm,21
nd1,SIDE,>4cm,4
nd1,SINT,<4cm,1
nd1,SINT,>4cm,3
nd1,SOLE,<4cm,0
nd1,SOLE,>4cm,1
nd2,AGAR,<4cm,0
nd2,AGAR,>4cm,0
nd2,CNAT,>4cm,0
nd2,DLAB,>4cm,0
nd2,DSTO,>4cm,0
nd2,EFAS,>4cm,0
nd2,FAVI,<4cm,0
nd2,MADR,<4cm,0
nd2,MADR,>4cm,0
nd2,MCAV,<4cm,1
nd2,MCAV,>4cm,5
nd2,MEAN,<4cm,0
nd2,MMEA,>4cm,0
nd2,MUSS,<4cm,0
nd2,MYCE,>4cm,0
nd2,OCUL,<4cm,0
nd2,OCUL,>4cm,0
nd2,ORBI,<4cm,0
nd2,ORBI,>4cm,0
nd2,PCLI,>4cm,0
nd2,PORI,<4cm,0
nd2,PORI,>4cm,0
nd2,PSTR,>4cm,0
nd2,SIDE,<4cm,31
nd2,SIDE,>4cm,5
nd2,SINT,<4cm,1
nd2,SINT,>4cm,0
nd2,SOLE,<4cm,0
nd2,SOLE,>4cm,0
nd3,AGAR,<4cm,0
nd3,AGAR,>4cm,0
nd3,CNAT,>4cm,0
nd3,DLAB,>4cm,0
nd3,DSTO,>4cm,1
nd3,EFAS,>4cm,0
nd3,FAVI,<4cm,0
nd3,MADR,<4cm,0
nd3,MADR,>4cm,0
nd3,MCAV,<4cm,0
nd3,MCAV,>4cm,0
nd3,MEAN,<4cm,0
nd3,MMEA,>4cm,0
nd3,MUSS,<4cm,0
nd3,MYCE,>4cm,0
nd3,OCUL,<4cm,0
nd3,OCUL,>4cm,0
nd3,ORBI,<4cm,0
nd3,ORBI,>4cm,0
nd3,PCLI,>4cm,0
nd3,PORI,<4cm,0
nd3,PORI,>4cm,0
nd3,PSTR,>4cm,0
nd3,SIDE,<4cm,15
nd3,SIDE,>4cm,0
nd3,SINT,<4cm,0
nd3,SINT,>4cm,2
nd3,SOLE,<4cm,0
nd3,SOLE,>4cm,0
nd4,AGAR,<4cm,0
nd4,AGAR,>4cm,0
nd4,CNAT,>4cm,0
nd4,DLAB,>4cm,0
nd4,DSTO,>4cm,0
nd4,EFAS,>4cm,0
nd4,FAVI,<4cm,0
nd4,MADR,<4cm,0
nd4,MADR,>4cm,0
nd4,MCAV,<4cm,1
nd4,MCAV,>4cm,0
nd4,MEAN,<4cm,0
nd4,MMEA,>4cm,0
nd4,MUSS,<4cm,0
nd4,MYCE,>4cm,0
nd4,OCUL,<4cm,0
nd4,OCUL,>4cm,0
nd4,ORBI,<4cm,0
nd4,ORBI,>4cm,0
nd4,PCLI,>4cm,0
nd4,PORI,<4cm,0
nd4,PORI,>4cm,1
nd4,PSTR,>4cm,0
nd4,SIDE,<4cm,14
nd4,SIDE,>4cm,1
nd4,SINT,<4cm,1
nd4,SINT,>4cm,3
nd4,SOLE,<4cm,0
nd4,SOLE,>4cm,0
nd5,AGAR,<4cm,0
nd5,AGAR,>4cm,0
nd5,CNAT,>4cm,0
nd5,DLAB,>4cm,0
nd5,DSTO,>4cm,0
nd5,EFAS,>4cm,1
nd5,FAVI,<4cm,0
nd5,MADR,<4cm,0
nd5,MADR,>4cm,0
nd5,MCAV,<4cm,15
nd5,MCAV,>4cm,14
nd5,MEAN,<4cm,0
nd5,MMEA,>4cm,0
nd5,MUSS,<4cm,0
nd5,MYCE,>4cm,0
nd5,OCUL,<4cm,0
nd5,OCUL,>4cm,0
nd5,ORBI,<4cm,0
nd5,ORBI,>4cm,0
nd5,PCLI,>4cm,0
nd5,PORI,<4cm,0
nd5,PORI,>4cm,2
nd5,PSTR,>4cm,0
nd5,SIDE,<4cm,17
nd5,SIDE,>4cm,12
nd5,SINT,<4cm,9
nd5,SINT,>4cm,7
nd5,SOLE,<4cm,0
nd5,SOLE,>4cm,0
nd6,AGAR,<4cm,0
nd6,AGAR,>4cm,0
nd6,CNAT,>4cm,0
nd6,DLAB,>4cm,0
nd6,DSTO,>4cm,0
nd6,EFAS,>4cm,0
nd6,FAVI,<4cm,0
nd6,MADR,<4cm,0
nd6,MADR,>4cm,0
nd6,MCAV,<4cm,4
nd6,MCAV,>4cm,8
nd6,MEAN,<4cm,0
nd6,MMEA,>4cm,0
nd6,MUSS,<4cm,0
nd6,MYCE,>4cm,0
nd6,OCUL,<4cm,0
nd6,OCUL,>4cm,0
nd6,ORBI,<4cm,0
nd6,ORBI,>4cm,0
nd6,PCLI,>4cm,0
nd6,PORI,<4cm,1
nd6,PORI,>4cm,3
nd6,PSTR,>4cm,0
nd6,SIDE,<4cm,10
nd6,SIDE,>4cm,5
nd6,SINT,<4cm,0
nd6,SINT,>4cm,1
nd6,SOLE,<4cm,0
nd6,SOLE,>4cm,0
nd7,AGAR,<4cm,0
nd7,AGAR,>4cm,0
nd7,CNAT,>4cm,0
nd7,DLAB,>4cm,0
nd7,DSTO,>4cm,0
nd7,EFAS,>4cm,2
nd7,FAVI,<4cm,0
nd7,MADR,<4cm,0
nd7,MADR,>4cm,0
nd7,MCAV,<4cm,4
nd7,MCAV,>4cm,2
nd7,MEAN,<4cm,1
nd7,MMEA,>4cm,1
nd7,MUSS,<4cm,0
nd7,MYCE,>4cm,0
nd7,OCUL,<4cm,0
nd7,OCUL,>4cm,0
nd7,ORBI,<4cm,0
nd7,ORBI,>4cm,0
nd7,PCLI,>4cm,0
nd7,PORI,<4cm,0
nd7,PORI,>4cm,6
nd7,PSTR,>4cm,1
nd7,SIDE,<4cm,20
nd7,SIDE,>4cm,8
nd7,SINT,<4cm,0
nd7,SINT,>4cm,1
nd7,SOLE,<4cm,0
nd7,SOLE,>4cm,0
nd8,AGAR,<4cm,0
nd8,AGAR,>4cm,0
nd8,CNAT,>4cm,0
nd8,DLAB,>4cm,0
nd8,DSTO,>4cm,1
nd8,EFAS,>4cm,0
nd8,FAVI,<4cm,0
nd8,MADR,<4cm,0
nd8,MADR,>4cm,0
nd8,MCAV,<4cm,1
nd8,MCAV,>4cm,5
nd8,MEAN,<4cm,0
nd8,MMEA,>4cm,0
nd8,MUSS,<4cm,0
nd8,MYCE,>4cm,0
nd8,OCUL,<4cm,0
nd8,OCUL,>4cm,0
nd8,ORBI,<4cm,0
nd8,ORBI,>4cm,0
nd8,PCLI,>4cm,0
nd8,PORI,<4cm,0
nd8,PORI,>4cm,2
nd8,PSTR,>4cm,0
nd8,SIDE,<4cm,12
nd8,SIDE,>4cm,3
nd8,SINT,<4cm,2
nd8,SINT,>4cm,1
nd8,SOLE,<4cm,1
nd8,SOLE,>4cm,0
ne1,AGAR,<4cm,0
ne1,AGAR,>4cm,0
ne1,CNAT,>4cm,0
ne1,DLAB,>4cm,0
ne1,DSTO,>4cm,0
ne1,EFAS,>4cm,0
ne1,FAVI,<4cm,0
ne1,MADR,<4cm,0
ne1,MADR,>4cm,0
ne1,MCAV,<4cm,5
ne1,MCAV,>4cm,3
ne1,MEAN,<4cm,0
ne1,MMEA,>4cm,0
ne1,MUSS,<4cm,0
ne1,MYCE,>4cm,0
ne1,OCUL,<4cm,0
ne1,OCUL,>4cm,0
ne1,ORBI,<4cm,0
ne1,ORBI,>4cm,0
ne1,PCLI,>4cm,0
ne1,PORI,<4cm,2
ne1,PORI,>4cm,3
ne1,PSTR,>4cm,0
ne1,SIDE,<4cm,25
ne1,SIDE,>4cm,3
ne1,SINT,<4cm,2
ne1,SINT,>4cm,2
ne1,SOLE,<4cm,0
ne1,SOLE,>4cm,0
ne2,AGAR,<4cm,0
ne2,AGAR,>4cm,0
ne2,CNAT,>4cm,0
ne2,DLAB,>4cm,0
ne2,DSTO,>4cm,0
ne2,EFAS,>4cm,0
ne2,FAVI,<4cm,0
ne2,MADR,<4cm,0
ne2,MADR,>4cm,0
ne2,MCAV,<4cm,5
ne2,MCAV,>4cm,3
ne2,MEAN,<4cm,0
ne2,MMEA,>4cm,0
ne2,MUSS,<4cm,0
ne2,MYCE,>4cm,0
ne2,OCUL,<4cm,0
ne2,OCUL,>4cm,0
ne2,ORBI,<4cm,0
ne2,ORBI,>4cm,0
ne2,PCLI,>4cm,0
ne2,PORI,<4cm,0
ne2,PORI,>4cm,4
ne2,PSTR,>4cm,1
ne2,SIDE,<4cm,11
ne2,SIDE,>4cm,4
ne2,SINT,<4cm,2
ne2,SINT,>4cm,8
ne2,SOLE,<4cm,0
ne2,SOLE,>4cm,0
ne3,AGAR,<4cm,0
ne3,AGAR,>4cm,0
ne3,CNAT,>4cm,0
ne3,DLAB,>4cm,0
ne3,DSTO,>4cm,2
ne3,EFAS,>4cm,1
ne3,FAVI,<4cm,0
ne3,MADR,<4cm,0
ne3,MADR,>4cm,0
ne3,MCAV,<4cm,11
ne3,MCAV,>4cm,3
ne3,MEAN,<4cm,2
ne3,MMEA,>4cm,0
ne3,MUSS,<4cm,0
ne3,MYCE,>4cm,0
ne3,OCUL,<4cm,0
ne3,OCUL,>4cm,0
ne3,ORBI,<4cm,0
ne3,ORBI,>4cm,0
ne3,PCLI,>4cm,0
ne3,PORI,<4cm,1
ne3,PORI,>4cm,8
ne3,PSTR,>4cm,2
ne3,SIDE,<4cm,15
ne3,SIDE,>4cm,7
ne3,SINT,<4cm,3
ne3,SINT,>4cm,8
ne3,SOLE,<4cm,0
ne3,SOLE,>4cm,0
ne4,AGAR,<4cm,0
ne4,AGAR,>4cm,0
ne4,CNAT,>4cm,0
ne4,DLAB,>4cm,0
ne4,DSTO,>4cm,1
ne4,EFAS,>4cm,0
ne4,FAVI,<4cm,0
ne4,MADR,<4cm,0
ne4,MADR,>4cm,0
ne4,MCAV,<4cm,2
ne4,MCAV,>4cm,0
ne4,MEAN,<4cm,0
ne4,MMEA,>4cm,0
ne4,MUSS,<4cm,0
ne4,MYCE,>4cm,0
ne4,OCUL,<4cm,0
ne4,OCUL,>4cm,0
ne4,ORBI,<4cm,0
ne4,ORBI,>4cm,0
ne4,PCLI,>4cm,0
ne4,PORI,<4cm,1
ne4,PORI,>4cm,3
ne4,PSTR,>4cm,0
ne4,SIDE,<4cm,6
ne4,SIDE,>4cm,0
ne4,SINT,<4cm,0
ne4,SINT,>4cm,0
ne4,SOLE,<4cm,0
ne4,SOLE,>4cm,0
ne5,AGAR,<4cm,1
ne5,AGAR,>4cm,0
ne5,CNAT,>4cm,0
ne5,DLAB,>4cm,0
ne5,DSTO,>4cm,0
ne5,EFAS,>4cm,0
ne5,FAVI,<4cm,0
ne5,MADR,<4cm,0
ne5,MADR,>4cm,0
ne5,MCAV,<4cm,4
ne5,MCAV,>4cm,3
ne5,MEAN,<4cm,0
ne5,MMEA,>4cm,0
ne5,MUSS,<4cm,0
ne5,MYCE,>4cm,0
ne5,OCUL,<4cm,0
ne5,OCUL,>4cm,0
ne5,ORBI,<4cm,0
ne5,ORBI,>4cm,0
ne5,PCLI,>4cm,0
ne5,PORI,<4cm,1
ne5,PORI,>4cm,1
ne5,PSTR,>4cm,0
ne5,SIDE,<4cm,10
ne5,SIDE,>4cm,1
ne5,SINT,<4cm,2
ne5,SINT,>4cm,2
ne5,SOLE,<4cm,0
ne5,SOLE,>4cm,0
ne6,AGAR,<4cm,0
ne6,AGAR,>4cm,0
ne6,CNAT,>4cm,0
ne6,DLAB,>4cm,0
ne6,DSTO,>4cm,0
ne6,EFAS,>4cm,0
ne6,FAVI,<4cm,1
ne6,MADR,<4cm,0
ne6,MADR,>4cm,1
ne6,MCAV,<4cm,2
ne6,MCAV,>4cm,9
ne6,MEAN,<4cm,0
ne6,MMEA,>4cm,0
ne6,MUSS,<4cm,0
ne6,MYCE,>4cm,0
ne6,OCUL,<4cm,0
ne6,OCUL,>4cm,0
ne6,ORBI,<4cm,0
ne6,ORBI,>4cm,0
ne6,PCLI,>4cm,0
ne6,PORI,<4cm,0
ne6,PORI,>4cm,2
ne6,PSTR,>4cm,0
ne6,SIDE,<4cm,18
ne6,SIDE,>4cm,22
ne6,SINT,<4cm,1
ne6,SINT,>4cm,3
ne6,SOLE,<4cm,0
ne6,SOLE,>4cm,0
ne7,AGAR,<4cm,0
ne7,AGAR,>4cm,0
ne7,CNAT,>4cm,0
ne7,DLAB,>4cm,0
ne7,DSTO,>4cm,0
ne7,EFAS,>4cm,1
ne7,FAVI,<4cm,0
ne7,MADR,<4cm,0
ne7,MADR,>4cm,0
ne7,MCAV,<4cm,3
ne7,MCAV,>4cm,3
ne7,MEAN,<4cm,0
ne7,MMEA,>4cm,0
ne7,MUSS,<4cm,0
ne7,MYCE,>4cm,0
ne7,OCUL,<4cm,0
ne7,OCUL,>4cm,0
ne7,ORBI,<4cm,0
ne7,ORBI,>4cm,0
ne7,PCLI,>4cm,0
ne7,PORI,<4cm,0
ne7,PORI,>4cm,3
ne7,PSTR,>4cm,0
ne7,SIDE,<4cm,1
ne7,SIDE,>4cm,8
ne7,SINT,<4cm,2
ne7,SINT,>4cm,5
ne7,SOLE,<4cm,0
ne7,SOLE,>4cm,1
ne8,AGAR,<4cm,0
ne8,AGAR,>4cm,0
ne8,CNAT,>4cm,0
ne8,DLAB,>4cm,0
ne8,DSTO,>4cm,0
ne8,EFAS,>4cm,0
ne8,FAVI,<4cm,0
ne8,MADR,<4cm,0
ne8,MADR,>4cm,0
ne8,MCAV,<4cm,0
ne8,MCAV,>4cm,0
ne8,MEAN,<4cm,0
ne8,MMEA,>4cm,0
ne8,MUSS,<4cm,0
ne8,MYCE,>4cm,0
ne8,OCUL,<4cm,0
ne8,OCUL,>4cm,0
ne8,ORBI,<4cm,0
ne8,ORBI,>4cm,0
ne8,PCLI,>4cm,0
ne8,PORI,<4cm,1
ne8,PORI,>4cm,2
ne8,PSTR,>4cm,0
ne8,SIDE,<4cm,3
ne8,SIDE,>4cm,3
ne8,SINT,<4cm,1
ne8,SINT,>4cm,1
ne8,SOLE,<4cm,0
ne8,SOLE,>4cm,0
ne9,AGAR,<4cm,0
ne9,AGAR,>4cm,0
ne9,CNAT,>4cm,0
ne9,DLAB,>4cm,0
ne9,DSTO,>4cm,0
ne9,EFAS,>4cm,0
ne9,FAVI,<4cm,0
ne9,MADR,<4cm,0
ne9,MADR,>4cm,0
ne9,MCAV,<4cm,4
ne9,MCAV,>4cm,0
ne9,MEAN,<4cm,1
ne9,MMEA,>4cm,2
ne9,MUSS,<4cm,0
ne9,MYCE,>4cm,0
ne9,OCUL,<4cm,0
ne9,OCUL,>4cm,0
ne9,ORBI,<4cm,0
ne9,ORBI,>4cm,0
ne9,PCLI,>4cm,0
ne9,PORI,<4cm,0
ne9,PORI,>4cm,0
ne9,PSTR,>4cm,0
ne9,SIDE,<4cm,22
ne9,SIDE,>4cm,2
ne9,SINT,<4cm,3
ne9,SINT,>4cm,1
ne9,SOLE,<4cm,0
ne9,SOLE,>4cm,0
ne10,AGAR,<4cm,0
ne10,AGAR,>4cm,1
ne10,CNAT,>4cm,0
ne10,DLAB,>4cm,2
ne10,DSTO,>4cm,0
ne10,EFAS,>4cm,1
ne10,FAVI,<4cm,1
ne10,MADR,<4cm,0
ne10,MADR,>4cm,0
ne10,MCAV,<4cm,5
ne10,MCAV,>4cm,9
ne10,MEAN,<4cm,0
ne10,MMEA,>4cm,0
ne10,MUSS,<4cm,0
ne10,MYCE,>4cm,0
ne10,OCUL,<4cm,0
ne10,OCUL,>4cm,0
ne10,ORBI,<4cm,0
ne10,ORBI,>4cm,0
ne10,PCLI,>4cm,0
ne10,PORI,<4cm,2
ne10,PORI,>4cm,3
ne10,PSTR,>4cm,0
ne10,SIDE,<4cm,20
ne10,SIDE,>4cm,11
ne10,SINT,<4cm,5
ne10,SINT,>4cm,7
ne10,SOLE,<4cm,1
ne10,SOLE,>4cm,0
ne11,AGAR,<4cm,0
ne11,AGAR,>4cm,0
ne11,CNAT,>4cm,0
ne11,DLAB,>4cm,0
ne11,DSTO,>4cm,0
ne11,EFAS,>4cm,0
ne11,FAVI,<4cm,0
ne11,MADR,<4cm,0
ne11,MADR,>4cm,0
ne11,MCAV,<4cm,4
ne11,MCAV,>4cm,4
ne11,MEAN,<4cm,1
ne11,MMEA,>4cm,1
ne11,MUSS,<4cm,0
ne11,MYCE,>4cm,0
ne11,OCUL,<4cm,0
ne11,OCUL,>4cm,0
ne11,ORBI,<4cm,0
ne11,ORBI,>4cm,0
ne11,PCLI,>4cm,0
ne11,PORI,<4cm,1
ne11,PORI,>4cm,0
ne11,PSTR,>4cm,0
ne11,SIDE,<4cm,16
ne11,SIDE,>4cm,2
ne11,SINT,<4cm,0
ne11,SINT,>4cm,3
ne11,SOLE,<4cm,0
ne11,SOLE,>4cm,0
nf1,AGAR,<4cm,0
nf1,AGAR,>4cm,0
nf1,CNAT,>4cm,0
nf1,DLAB,>4cm,0
nf1,DSTO,>4cm,0
nf1,EFAS,>4cm,0
nf1,FAVI,<4cm,0
nf1,MADR,<4cm,0
nf1,MADR,>4cm,0
nf1,MCAV,<4cm,2
nf1,MCAV,>4cm,2
nf1,MEAN,<4cm,0
nf1,MMEA,>4cm,0
nf1,MUSS,<4cm,0
nf1,MYCE,>4cm,0
nf1,OCUL,<4cm,0
nf1,OCUL,>4cm,0
nf1,ORBI,<4cm,0
nf1,ORBI,>4cm,0
nf1,PCLI,>4cm,0
nf1,PORI,<4cm,0
nf1,PORI,>4cm,2
nf1,PSTR,>4cm,0
nf1,SIDE,<4cm,3
nf1,SIDE,>4cm,1
nf1,SINT,<4cm,4
nf1,SINT,>4cm,0
nf1,SOLE,<4cm,0
nf1,SOLE,>4cm,0
nf2,AGAR,<4cm,0
nf2,AGAR,>4cm,0
nf2,CNAT,>4cm,0
nf2,DLAB,>4cm,0
nf2,DSTO,>4cm,0
nf2,EFAS,>4cm,0
nf2,FAVI,<4cm,0
nf2,MADR,<4cm,0
nf2,MADR,>4cm,0
nf2,MCAV,<4cm,1
nf2,MCAV,>4cm,2
nf2,MEAN,<4cm,0
nf2,MMEA,>4cm,0
nf2,MUSS,<4cm,0
nf2,MYCE,>4cm,0
nf2,OCUL,<4cm,0
nf2,OCUL,>4cm,0
nf2,ORBI,<4cm,0
nf2,ORBI,>4cm,0
nf2,PCLI,>4cm,0
nf2,PORI,<4cm,0
nf2,PORI,>4cm,1
nf2,PSTR,>4cm,0
nf2,SIDE,<4cm,1
nf2,SIDE,>4cm,2
nf2,SINT,<4cm,0
nf2,SINT,>4cm,2
nf2,SOLE,<4cm,0
nf2,SOLE,>4cm,0
nf3,AGAR,<4cm,0
nf3,AGAR,>4cm,0
nf3,CNAT,>4cm,0
nf3,DLAB,>4cm,0
nf3,DSTO,>4cm,0
nf3,EFAS,>4cm,0
nf3,FAVI,<4cm,0
nf3,MADR,<4cm,0
nf3,MADR,>4cm,0
nf3,MCAV,<4cm,2
nf3,MCAV,>4cm,1
nf3,MEAN,<4cm,0
nf3,MMEA,>4cm,0
nf3,MUSS,<4cm,0
nf3,MYCE,>4cm,0
nf3,OCUL,<4cm,0
nf3,OCUL,>4cm,0
nf3,ORBI,<4cm,0
nf3,ORBI,>4cm,0
nf3,PCLI,>4cm,0
nf3,PORI,<4cm,0
nf3,PORI,>4cm,0
nf3,PSTR,>4cm,0
nf3,SIDE,<4cm,0
nf3,SIDE,>4cm,5
nf3,SINT,<4cm,2
nf3,SINT,>4cm,2
nf3,SOLE,<4cm,0
nf3,SOLE,>4cm,0
nf4,AGAR,<4cm,0
nf4,AGAR,>4cm,0
nf4,CNAT,>4cm,0
nf4,DLAB,>4cm,0
nf4,DSTO,>4cm,0
nf4,EFAS,>4cm,0
nf4,FAVI,<4cm,0
nf4,MADR,<4cm,0
nf4,MADR,>4cm,0
nf4,MCAV,<4cm,0
nf4,MCAV,>4cm,1
nf4,MEAN,<4cm,0
nf4,MMEA,>4cm,0
nf4,MUSS,<4cm,0
nf4,MYCE,>4cm,1
nf4,OCUL,<4cm,0
nf4,OCUL,>4cm,0
nf4,ORBI,<4cm,0
nf4,ORBI,>4cm,0
nf4,PCLI,>4cm,0
nf4,PORI,<4cm,0
nf4,PORI,>4cm,2
nf4,PSTR,>4cm,0
nf4,SIDE,<4cm,5
nf4,SIDE,>4cm,5
nf4,SINT,<4cm,0
nf4,SINT,>4cm,0
nf4,SOLE,<4cm,0
nf4,SOLE,>4cm,2
nf7,AGAR,<4cm,0
nf7,AGAR,>4cm,0
nf7,CNAT,>4cm,0
nf7,DLAB,>4cm,0
nf7,DSTO,>4cm,0
nf7,EFAS,>4cm,0
nf7,FAVI,<4cm,0
nf7,MADR,<4cm,0
nf7,MADR,>4cm,0
nf7,MCAV,<4cm,0
nf7,MCAV,>4cm,0
nf7,MEAN,<4cm,0
nf7,MMEA,>4cm,1
nf7,MUSS,<4cm,0
nf7,MYCE,>4cm,0
nf7,OCUL,<4cm,0
nf7,OCUL,>4cm,0
nf7,ORBI,<4cm,0
nf7,ORBI,>4cm,0
nf7,PCLI,>4cm,0
nf7,PORI,<4cm,0
nf7,PORI,>4cm,0
nf7,PSTR,>4cm,0
nf7,SIDE,<4cm,0
nf7,SIDE,>4cm,3
nf7,SINT,<4cm,0
nf7,SINT,>4cm,2
nf7,SOLE,<4cm,0
nf7,SOLE,>4cm,0
nf8,AGAR,<4cm,0
nf8,AGAR,>4cm,0
nf8,CNAT,>4cm,0
nf8,DLAB,>4cm,0
nf8,DSTO,>4cm,0
nf8,EFAS,>4cm,0
nf8,FAVI,<4cm,0
nf8,MADR,<4cm,0
nf8,MADR,>4cm,0
nf8,MCAV,<4cm,1
nf8,MCAV,>4cm,1
nf8,MEAN,<4cm,0
nf8,MMEA,>4cm,1
nf8,MUSS,<4cm,0
nf8,MYCE,>4cm,0
nf8,OCUL,<4cm,0
nf8,OCUL,>4cm,0
nf8,ORBI,<4cm,0
nf8,ORBI,>4cm,0
nf8,PCLI,>4cm,0
nf8,PORI,<4cm,0
nf8,PORI,>4cm,0
nf8,PSTR,>4cm,1
nf8,SIDE,<4cm,2
nf8,SIDE,>4cm,3
nf8,SINT,<4cm,2
nf8,SINT,>4cm,5
nf8,SOLE,<4cm,0
nf8,SOLE,>4cm,0
ng1,AGAR,<4cm,0
ng1,AGAR,>4cm,1
ng1,CNAT,>4cm,0
ng1,DLAB,>4cm,0
ng1,DSTO,>4cm,0
ng1,EFAS,>4cm,0
ng1,FAVI,<4cm,0
ng1,MADR,<4cm,0
ng1,MADR,>4cm,0
ng1,MCAV,<4cm,1
ng1,MCAV,>4cm,0
ng1,MEAN,<4cm,0
ng1,MMEA,>4cm,0
ng1,MUSS,<4cm,0
ng1,MYCE,>4cm,0
ng1,OCUL,<4cm,0
ng1,OCUL,>4cm,0
ng1,ORBI,<4cm,0
ng1,ORBI,>4cm,0
ng1,PCLI,>4cm,0
ng1,PORI,<4cm,4
ng1,PORI,>4cm,8
ng1,PSTR,>4cm,0
ng1,SIDE,<4cm,28
ng1,SIDE,>4cm,3
ng1,SINT,<4cm,2
ng1,SINT,>4cm,1
ng1,SOLE,<4cm,1
ng1,SOLE,>4cm,0
ng2,AGAR,<4cm,0
ng2,AGAR,>4cm,0
ng2,CNAT,>4cm,0
ng2,DLAB,>4cm,0
ng2,DSTO,>4cm,0
ng2,EFAS,>4cm,0
ng2,FAVI,<4cm,0
ng2,MADR,<4cm,0
ng2,MADR,>4cm,0
ng2,MCAV,<4cm,3
ng2,MCAV,>4cm,3
ng2,MEAN,<4cm,0
ng2,MMEA,>4cm,0
ng2,MUSS,<4cm,0
ng2,MYCE,>4cm,0
